Категория,ГОСТ,Марка стали,Размер,Примечания,Склад,Един. измер.,Цена руб. с НДС,Контактная информация
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,102х10,нд,13.293999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,102х12,нд,14.588000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,102х14,нд,19.396,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,102х14,нд,10.302999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,102х16,нд,11.382000000000005,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,102х16,нд,9.252000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,102х18,нд,5.765000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20х,102х18,нд,10.85,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,102х20,нд,25.994999999999994,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,102х22,нд,7.882999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,102х24,нд,4.385380947269368e-15,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,102х25,нд,12.922,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х4,нд,18.00600000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х4,нд,9.981999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,"108х4,5",нд,39.632000000000026,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,"108х4,5",нд,0.23499999999999854,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х5,нд,13.018999999999993,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х5,нд,1.7109999999999825,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,"108х5,5 ЛЕЖ",Распродажа,0.030000000000000027,тн,139000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х6,нд,34.244,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х6 ЛЕЖ,Распродажа,2.9200000000000004,тн,140000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х6,нд,15.552999999999987,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х7,нд,24.055999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х7,нд,30.171000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х8,нд,0.4920000000000181,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х8,нд,11.616000000000007,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х9,нд,18.387999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х9,нд,26.00999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х10,нд,22.582999999999977,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х10,нд,47.222000000000016,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х12,нд,25.53,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х12,нд,24.588000000000008,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х14,нд,42.16199999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х14,нд,24.003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20х,108х15,нд,3.547999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х16,нд,40.691,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,108х16,нд,20.44400000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х18,нд,12.603999999999974,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х20,нд,13.934999999999986,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х22,нд,7.643000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х24,нд,10.334999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х25,нд,12.595000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х28,нд,6.283000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х30,нд,11.709999999999997,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,108х32,нд,5.334,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х4,нд,11.194999999999991,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х4,нд,4.982000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,"114х4,5",нд,18.468999999999994,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х5,нд,11.171999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х5 ЛЕЖ,Распродажа,0.445,тн,139000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х5,нд,7.769999999999994,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х6 ЛЕЖ,Распродажа,2.766,тн,135400,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х6,нд,11.173000000000009,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20А,114х6,нд,0.4979999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х6 ЛЕЖ,Распродажа,0.331,тн,135000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х6,нд,2.686999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х7 ЛЕЖ,Распродажа,0.494,тн,138000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х7,нд,9.096999999999994,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х7,нд,40.35099999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х8,нд,17.816,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х8,нд,26.06,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х9,нд,38.81399999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х9,нд,8.250999999999989,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х10,нд,45.375000000000014,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20А,114х10,нд,4.63,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,35,114х10 ЛЕЖ,Распродажа,0.18,тн,135000,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х10,нд,17.795000000000005,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х11,нд,0.08600000000000027,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х12,нд,42.00799999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,45,114х12,нд,5.2,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х12,нд,43.58300000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х13,нд,1.19,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х14,нд,23.579,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х14,нд,15.728000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х16,нд,24.513000000000012,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х16,нд,26.24999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х18,нд,29.649,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х18,нд,14.283000000000007,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х20,нд,15.591999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х20,нд,5.188999999999989,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х22,нд,19.171999999999993,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х25,нд,6.797000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х25,нд,5.498000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х28,нд,9.418000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,114х28,нд,9.648,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х30,нд,6.085000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,114х32,нд,7.521999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х5,нд,9.574999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,121х5,нд,3.563,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х6,нд,24.147,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,121х6,нд,5.51,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х8,нд,3.3306690738754696e-15,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,121х8,нд,5.771999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х9,нд,5.967448757360216e-16,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,121х9,нд,14.495999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х10,нд,17.144000000000013,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,121х10,нд,2.0249999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х12,нд,20.375,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,121х12,нд,3.5199999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х14,нд,26.696,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,121х14,нд,8.75,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х16,нд,15.537000000000008,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х18,нд,3.6029999999999918,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х20,нд,7.681999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х22,нд,11.071,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х25,нд,19.990999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,121х28,нд,3.674999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х4,нд,0.08699999999999315,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,127х4,нд,4.993000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х5,нд,17.241999999999994,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,127х5,нд,11.397999999999998,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,40х,127х5,нд,0.15,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х6,нд,5.380999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х7,нд,2.1337098754514727e-16,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х8,нд,9.116000000000005,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,127х8,нд,2.6260000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х10,нд,16.873999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,127х10,нд,2.7450000000000006,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х12,нд,6.538000000000003,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,127х12,нд,4.694,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х14,нд,21.913000000000004,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,127х14,нд,6.005000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х16,нд,4.043000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х18,нд,29.949999999999996,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х20,нд,4.375999999999987,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х22,нд,10.458,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,127х22,нд,5.649,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х25,нд,10.251000000000001,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х30,нд,14.623999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х32,нд,5.15,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,127х36,нд,2.276999999999999,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,133х4,нд,4.258000000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,133х4,нд,4.107825191113079e-15,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,133х5,нд,24.93100000000002,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,133х5,нд,4.726999999999995,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,10,133х6,нд,6.4,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,133х6,нд,18.585999999999977,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,09г2с,133х6,нд,17.159999999999986,тн,,8 (343) 382-24-88
Трубы горячекатаные,ГОСТ 8732-78В/32528-2013,20,133х8,нд,16.242999999999995,тн,,8 (343) 382-24-88
